r kpc,sigma tot
0.385961403859614,301.50615434073694
0.387961203879612,301.168084391206
0.3899610038996101,300.83039350952794
0.3919608039196081,300.4930812706656
0.393960603939606,300.15614725005923
0.395960403959604,299.81959102362197
0.397960203979602,299.48341216774566
0.3999600039996001,299.1476102592951
0.4019598040195981,298.8121848756116
0.403959604039596,298.47713559450716
0.405959404059594,298.1424619942703
0.4079592040795921,297.8081636536615
0.4099590040995901,297.47424015191166
0.4119588041195881,297.14069106872597
0.413958604139586,296.8075159842811
0.415958404159584,296.4747144792209
0.41795820417958207,296.1422861346631
0.41995800419958007,295.81023053219377
0.42195780421957807,295.47854725386946
0.423957604239576,295.14723588221176
0.425957404259574,294.81629600021375
0.42795720427957207,294.48572719133637
0.42995700429957007,294.1555290395038
0.43195680431956807,293.82570112911054
0.433956604339566,293.49624304501566
0.435956404359564,293.1671543725452
0.43795620437956206,292.8384346974863
0.43995600439956006,292.51008360609427
0.44195580441955806,292.1821006850881
0.443955604439556,291.8544855216476
0.44595540445955406,291.5272377034174
0.44795520447955206,291.20035681850453
0.44995500449955006,290.8738424554783
0.45195480451954806,290.5476942033672
0.453954604539546,290.22191165166197
0.45595440455954406,289.8964943903148
0.45795420457954206,289.57144200973465
0.45995400459954006,289.2467541007927
0.46195380461953806,288.9224302548179
0.463953604639536,288.5984700635957
0.46595340465953405,288.27487311937176
0.46795320467953205,287.95163901484807
0.46995300469953005,287.6287673431836
0.47195280471952805,287.30625769799155
0.47395260473952605,286.9841096733433
0.47595240475952405,286.6623228637655
0.47795220477952205,286.340896864236
0.47995200479952005,286.0198312701904
0.48195180481951805,285.6991256775166
0.48395160483951605,285.37877968255685
0.48595140485951405,285.0587928821026
0.48795120487951205,284.73916487340074
0.48995100489951005,284.4198952541498
0.49195080491950804,284.1009836224961
0.49395060493950604,283.78242957703975
0.49595040495950404,283.4642327168308
0.49795020497950204,283.14639264136656
0.49995000499950004,282.82890895059506
0.501949805019498,282.51178124491304
0.503949605039496,282.19500912516565
0.505949405059494,281.8785921926436
0.507949205079492,281.56253004908615
0.50994900509949,281.2468222966801
0.511948805119488,280.93146853805524
0.513948605139486,280.6164683762902
0.515948405159484,280.30182141490644
0.517948205179482,279.9875272578721
0.51994800519948,279.6735855095963
0.521947805219478,279.3599957749347
0.523947605239476,279.04675765918506
0.525947405259474,278.73387076808604
0.527947205279472,278.42133470782073
0.5299470052994701,278.1091490850131
0.531946805319468,277.79731350672824
0.533946605339466,277.4858275804702
0.535946405359464,277.1746909141853
0.537946205379462,276.8639031162598
0.53994600539946,276.5534637955156
0.541945805419458,276.2433725612167
0.543945605439456,275.9336290230652
0.545945405459454,275.62423279119736
0.547945205479452,275.31518347619004
0.5499450054994501,275.0064806890556
0.551944805519448,274.6981240412437
0.553944605539446,274.3901131446363
0.555944405559444,274.0824476115539
0.5579442055794421,273.7751270547514
0.55994400559944,273.4681510874157
0.561943805619438,273.1615193231691
0.563943605639436,272.8552313760671
0.565943405659434,272.54928686059844
0.5679432056794321,272.2436853916821
0.5699430056994301,271.93842658467037
0.571942805719428,271.63351005534764
0.573942605739426,271.32893541992644
0.575942405759424,271.02470229505224
0.5779422057794221,270.72081029779963
0.57994200579942,270.417259045671
0.581941805819418,270.1140481565997
0.583941605839416,269.81117724894693
0.585941405859414,269.50864594150175
0.5879412058794121,269.2064538534793
0.5899410058994101,268.90460060452347
0.591940805919408,268.60308581470525
0.593940605939406,268.3019091045182
0.5959404059594041,268.00107009488465
0.5979402059794021,267.70056840715097
0.5999400059994,267.4004036630892
0.601939806019398,267.1005754848921
0.603939606039396,266.8010834951794
0.6059394060593941,266.501927316994
0.6079392060793921,266.20310657379815
0.6099390060993901,265.9046208894796
0.611938806119388,265.60646988834753
0.613938606139386,265.3086531951302
0.6159384061593841,265.01117043497834
0.6179382061793821,264.7140212334629
0.61993800619938,264.41720521657516
0.621937806219378,264.1207220107238
0.6239376062393761,263.8245712427379
0.6259374062593741,263.52875253986565
0.627937206279372,263.2332655297707
0.6299370062993701,262.9381098405368
0.6319368063193681,262.64328510066315
0.633936606339366,262.34879093906704
0.6359364063593641,262.05462698507927
0.6379362063793621,261.76079286844873
0.63993600639936,261.4672882193389
0.6419358064193581,261.1741126683262
0.643935606439356,260.8812658464035
0.6459354064593541,260.5887473849768
0.6479352064793521,260.2965569158654
0.6499350064993501,260.00469407129987
0.6519348065193481,259.71315848392544
0.653934606539346,259.42194978679913
0.6559344065593441,259.13106761338656
0.6579342065793421,258.8405115975674
0.65993400659934,258.5502813736317
0.6619338066193381,258.26037657627666
0.663933606639336,257.9707968406121
0.6659334066593341,257.68154180215583
0.6679332066793321,257.3926110968357
0.6699330066993301,257.1040043609842
0.6719328067193281,256.8157212313452
0.673932606739326,256.5277613450693
0.6759324067593241,256.2401243397119
0.6779322067793221,255.95280985323652
0.67993200679932,255.66581752401243
0.6819318068193181,255.3791469908151
0.683931606839316,255.09279789282272
0.6859314068593141,254.80676986961984
0.6879312068793121,254.52106256119578
0.6899310068993101,254.23567560794098
0.6919308069193081,253.95060865065165
0.6939306069393061,253.66586133052527
0.6959304069593041,253.3814332891632
0.6979302069793021,253.097324168566
0.6999300069993,252.8135336111382
0.7019298070192981,252.53006125968474
0.7039296070392962,252.24690675740922
0.7059294070592941,251.96406974791756
0.7079292070792921,251.6815498752155
0.7099290070992901,251.39934678370489
0.7119288071192881,251.1174601181893
0.7139286071392861,250.8358895238697
0.7159284071592841,250.55463464634576
0.7179282071792821,250.2736951316115
0.71992800719928,249.99307062606093
0.7219278072192781,249.71276077648469
0.7239276072392762,249.4327652300661
0.7259274072592741,249.1530836343875
0.7279272072792721,248.87371563742514
0.7299270072992701,248.59466088755102
0.7319268073192681,248.31591903352842
0.7339266073392661,248.03748972451746
0.7359264073592641,247.75937261007144
0.7379262073792621,247.4815673401345
0.73992600739926,247.20407356504492
0.7419258074192581,246.92689093553363
0.7439256074392562,246.65001910272085
0.7459254074592541,246.3734577181204
0.7479252074792521,246.09720643363536
0.7499250074992501,245.82126490156062
0.7519248075192481,245.54563277457848
0.7539246075392461,245.2703097057631
0.7559244075592441,244.99529534857697
0.7579242075792421,244.7205893568696
0.7599240075992402,244.4461913848806
0.7619238076192381,244.1721010872368
0.7639236076392362,243.89831811895235
0.7659234076592341,243.6248421354266
0.7679232076792321,243.35167279244737
0.7699230076992302,243.07880974618868
0.771922807719228,242.80625265320708
0.773922607739226,242.53400117044717
0.775922407759224,242.26205495523723
0.777922207779222,241.99041366529073
0.7799220077992202,241.71907695870206
0.781921807819218,241.44804449395184
0.7839216078392162,241.17731592990367
0.785921407859214,240.90689092580064
0.787921207879212,240.63676914127106
0.7899210078992102,240.36695023632439
0.791920807919208,240.09743387134952
0.793920607939206,239.82821970711757
0.795920407959204,239.55930740478001
0.797920207979202,239.2906966258687
0.7999200079992002,239.02238703229312
0.801919808019198,238.75437828634333
0.8039196080391962,238.4866700506887
0.805919408059194,238.21926198837446
0.807919208079192,237.9521537628261
0.8099190080991902,237.68534503784497
0.811918808119188,237.4188354776109
0.813918608139186,237.15262474667793
0.8159184081591841,236.88671250997845
0.817918208179182,236.62109843281996
0.8199180081991801,236.3557821808838
0.821917808219178,236.09076342022803
0.8239176082391761,235.82604181728544
0.8259174082591741,235.56161703885988
0.827917208279172,235.29748875213178
0.8299170082991701,235.03365662465384
0.831916808319168,234.77012032435226
0.833916608339166,234.5068795195229
0.8359164083591641,234.24393387883637
0.837916208379162,233.98128307133481
0.8399160083991601,233.71892676642847
0.841915808419158,233.4568646339014
0.8439156084391561,233.1950963439066
0.8459154084591541,232.93362156696824
0.847915208479152,232.67243997397682
0.8499150084991501,232.41155123619475
0.851914808519148,232.15095502525293
0.853914608539146,231.8906510131484
0.8559144085591441,231.6306388722475
0.857914208579142,231.3709182752838
0.8599140085991401,231.11148889535855
0.861913808619138,230.85235040593741
0.8639136086391361,230.59350248085372
0.8659134086591341,230.3349447943072
0.867913208679132,230.07667702086053
0.8699130086991301,229.81869883544366
0.871912808719128,229.56100991335026
0.873912608739126,229.30360993023683
0.8759124087591241,229.04649856212527
0.877912208779122,228.7896754854003
0.8799120087991201,228.53314037680963
0.8819118088191181,228.27689291346184
0.8839116088391161,228.02093277282952
0.8859114088591141,227.76525963274716
0.887911208879112,227.50987317140763
0.8899110088991101,227.25477306736747
0.8919108089191081,226.99995899954266
0.893910608939106,226.7454306472102
0.8959104089591041,226.49118769000384
0.897910208979102,226.23722980791945
0.8999100089991001,225.9835566813116
0.9019098090190981,225.73016799089052
0.9039096090390961,225.4770634177272
0.9059094090590941,225.22424264324948
0.907909209079092,224.97170534924302
0.9099090090990901,224.71945121784785
0.9119088091190881,224.4674799315629
0.913908609139086,224.21579117324305
0.9159084091590841,223.96438462609683
0.917908209179082,223.7132599736895
0.9199080091990801,223.46241689994164
0.9219078092190781,223.2118550891261
0.9239076092390761,222.96157422587194
0.9259074092590741,222.7115739951605
0.927907209279072,222.46185408232773
0.9299070092990701,222.2124141730601
0.9319068093190681,221.96325395339872
0.933906609339066,221.7143731097362
0.9359064093590641,221.46577132881532
0.9379062093790622,221.21744829773198
0.9399060093990601,220.96940370393236
0.9419058094190581,220.72163723521325
0.9439056094390561,220.47414857972007
0.9459054094590541,220.2269374259497
0.9479052094790521,219.98000346274853
0.9499050094990501,219.7333463793092
0.9519048095190481,219.48696586517556
0.953904609539046,219.24086161023942
0.9559044095590441,218.99503330473775
0.9579042095790422,218.74948063925746
0.9599040095990401,218.50420330473156
0.9619038096190381,218.2592009924405
0.9639036096390361,218.0144733940081
0.9659034096590341,217.77002020140677
0.9679032096790321,217.52584110695398
0.9699030096990301,217.28193580331052
0.9719028097190281,217.03830398348305
0.973902609739026,216.79494534082238
0.9759024097590241,216.55185956902375
0.9779022097790222,216.30904636212406
0.9799020097990201,216.06650541450446
0.9819018098190181,215.82423642088955
0.9839016098390161,215.58223907634408
0.9859014098590141,215.34051307627678
0.9879012098790121,215.0990581164374
0.9899010098990101,214.85787389291536
0.9919008099190081,214.61696010214268
0.993900609939006,214.37631644089134
0.9959004099590041,214.13594260627332
0.9979002099790022,213.89583829573888
0.9999000099990001,213.65600320707927
1.0018998100189982,213.41643703842482
1.003899610038996,213.17713948824175
1.0058994100589942,212.93811025533688
1.007899210078992,212.6993490388541
1.00989901009899,212.4608555382753
1.011898810118988,212.22262945341677
1.0138986101389862,211.98467048443408
1.015898410158984,211.746978331819
1.0178982101789822,211.50955269639636
1.01989801019898,211.2723932793293
1.0218978102189782,211.03549978211493
1.023897610238976,210.79887190658604
1.025897410258974,210.56250935490723
1.027897210278972,210.3264118295795
1.02989701029897,210.09057903343725
1.031896810318968,209.85501066964648
1.0338966103389662,209.6197064417071
1.035896410358964,209.3846660534517
1.0378962103789622,209.1498892090452
1.03989601039896,208.91537561298261
1.0418958104189582,208.68112497009156
1.043895610438956,208.44713698553124
1.0458954104589542,208.21341136478944
1.047895210478952,207.9799478136861
1.04989501049895,207.7467460383705
1.051894810518948,207.51380574532016
1.0538946105389462,207.28112664134332
1.055894410558944,207.04870843357665
1.0578942105789422,206.81655082948512
1.0598940105989403,206.58465353686046
1.0618938106189382,206.35301626382372
1.063893610638936,206.12163871882348
1.065893410658934,205.89052061063268
1.067893210678932,205.65966164835336
1.0698930106989302,205.42906154141278
1.071892810718928,205.198719999565
1.0738926107389262,204.9686367328869
1.075892410758924,204.738811451783
1.0778922107789222,204.5092438669825
1.07989201079892,204.27993368953656
1.0818918108189182,204.0508806308227
1.083891610838916,203.82208440254183
1.0858914108589142,203.59354471671665
1.087891210878912,203.36526128569378
1.0898910108989102,203.13723382214255
1.091890810918908,202.9094620390548
1.0938906109389062,202.68194564974254
1.095890410958904,202.45468436784049
1.0978902109789022,202.22767790730498
1.0998900109989003,202.00092598241122
1.1018898110188982,201.77442830775664
1.103889611038896,201.54818459825762
1.105889411058894,201.3221945691513
1.107889211078892,201.0964579359921
1.1098890110988902,200.87097441465548
1.111888811118888,200.64574372133484
1.1138886111388862,200.42076557254055
1.1158884111588843,200.1960396851025
1.1178882111788822,199.97156577616764
1.11988801119888,199.7473435632002
1.1218878112188782,199.52337276397986
1.123887611238876,199.2996530966044
1.1258874112588741,199.07618427948793
1.127887211278872,198.85296603135788
1.1298870112988701,198.62999807125937
1.131886811318868,198.4072801185527
1.1338866113388661,198.1848118929103
1.1358864113588643,197.9625931143214
1.1378862113788621,197.74062350308844
1.1398860113988603,197.51890277982812
1.1418858114188581,197.29743066546817
1.143885611438856,197.07620688125158
1.1458854114588541,196.85523114873368
1.147885211478852,196.63450318978033
1.1498850114988501,196.4140227265707
1.151884811518848,196.19378948159581
1.1538846115388461,195.973803177656
1.1558844115588442,195.75406353786443
1.1578842115788421,195.53457028564333
1.15988401159884,195.3153231447265
1.1618838116188381,195.0963218391554
1.163883611638836,194.87756609328284
1.1658834116588341,194.65905563177026
1.167883211678832,194.4407901795865
1.1698830116988301,194.22276946201046
1.171882811718828,194.00499320462862
1.1738826117388261,193.7874611333352
1.1758824117588242,193.57017297433057
1.1778822117788221,193.35312845412366
1.1798820117988202,193.13632729953025
1.1818818118188181,192.9197692376701
1.183881611838816,192.7034539959713
1.1858814118588141,192.48738130216677
1.187881211878812,192.2715508842955
1.1898810118988101,192.05596247069906
1.1918808119188082,191.84061579002602
1.1938806119388061,191.62551057122917
1.1958804119588042,191.4106465435628
1.1978802119788021,191.19602343658724
1.1998800119988,190.98164098016525
1.2018798120187981,190.76749890446325
1.203879612038796,190.55359693994788
1.2058794120587941,190.3399348173903
1.207879212078792,190.12651226786338
1.2098790120987901,189.91332902274002
1.2118788121187882,189.70038481369545
1.2138786121387861,189.4876793727063
1.2158784121587842,189.27521243204794
1.2178782121787821,189.06298372429768
1.2198780121987802,188.85099298233158
1.2218778122187781,188.6392399393265
1.223877612238776,188.42772432875637
1.2258774122587741,188.21644588439602
1.227877212278772,188.00540434031817
1.2298770122987701,187.7945994308926
1.2318768123187682,187.58403089078834
1.233876612338766,187.3736984549717
1.2358764123587642,187.16360185870613
1.237876212378762,186.95374083755073
1.23987601239876,186.74411512736265
1.241875812418758,186.5347244642954
1.243875612438756,186.32556858479606
1.245875412458754,186.11664722560957
1.2478752124787522,185.9079601237759
1.24987501249875,185.6995070166277
1.2518748125187482,185.4912876417944
1.253874612538746,185.28330173719888
1.255874412558744,185.07554904105857
1.257874212578742,184.8680292918823
1.2598740125987402,184.66074222847413
1.261873812618738,184.45368758993104
1.2638736126387362,184.24686511564093
1.2658734126587343,184.04027454528503
1.267873212678732,183.83391561883656
1.26987301269873,183.62778807656053
1.2718728127187282,183.42189165901183
1.2738726127387263,183.21622610703727
1.2758724127587242,183.01079116177488
1.277872212778722,182.80558656465098
1.27987201279872,182.60061205738384
1.281871812818718,182.39586738198003
1.2838716128387162,182.19135228073668
1.2858714128587143,181.98706649623793
1.287871212878712,181.7830097713584
1.28987101289871,181.57918184926052
1.2918708129187082,181.37558247339354
1.293870612938706,181.17221138749585
1.2958704129587042,180.9690683355929
1.297870212978702,180.76615306199702
1.2998700129987002,180.56346531130623
1.301869813018698,180.36100482840638
1.3038696130386962,180.15877135846952
1.3058694130586943,179.95676464695126
1.307869213078692,179.75498443959478
1.30986901309869,179.55343048242827
1.3118688131186882,179.35210252176304
1.3138686131386863,179.1510003041962
1.3158684131586842,178.95012357660877
1.317868213178682,178.7494720861661
1.31986801319868,178.54904558031546
1.321867813218678,178.3488438067885
1.3238676132386762,178.1488665136002
1.3258674132586743,177.94911344904628
1.327867213278672,177.74958436170658
1.32986701329867,177.55027900044217
1.3318668133186682,177.35119711439475
1.333866613338666,177.15233845298866
1.3358664133586642,176.95370276592897
1.337866213378662,176.75528980320118
1.3398660133986602,176.55709931507025
1.341865813418658,176.3591310520825
1.3438656134386562,176.16138476506418
1.3458654134586543,175.96386020511872
1.347865213478652,175.76655712363083
1.34986501349865,175.56947527226328
1.3518648135186482,175.37261440295794
1.3538646135386463,175.17597426793273
1.3558644135586442,174.97955461968556
1.357864213578642,174.7833552109918
1.35986401359864,174.58737579490193
1.361863813618638,174.39161612474544
1.3638636136386362,174.1960759541277
1.3658634136586343,174.00075503693108
1.367863213678632,173.80565312731179
1.36986301369863,173.61076997970375
1.3718628137186282,173.41610534881616
1.373862613738626,173.22165898963175
1.3758624137586242,173.02743065740913
1.377862213778622,172.83342010768175
1.3798620137986202,172.6396270962555
1.381861813818618,172.44605137921184
1.3838616138386162,172.25269271290458
1.3858614138586143,172.05955085396192
1.3878612138786122,171.86662555928302
1.38986101389861,171.6739165860415
1.3918608139186082,171.48142369168272
1.3938606139386063,171.2891466339229
1.3958604139586042,171.09708517075143
1.3978602139786023,170.9052390604285
1.3998600139986,170.71360806148564
1.401859814018598,170.5221919327238
1.4038596140385962,170.33099043321607
1.4058594140585943,170.14000332230555
1.4078592140785924,169.94923035960335
1.40985901409859,169.75867130499205
1.4118588141185882,169.5683259186228
1.413858614138586,169.3781939609165
1.4158584141585842,169.18827519256038
1.4178582141785823,168.99856937451227
1.4198580141985802,168.80907626799802
1.421857814218578,168.619795634509
1.4238576142385762,168.4307272358062
1.4258574142585743,168.24187083391752
1.4278572142785722,168.05322619113636
1.42985701429857,167.86479307002364
1.4318568143185681,167.67657123340655
1.4338566143385663,167.48856044437852
1.4358564143585641,167.30076046629725
1.4378562143785623,167.11317106278685
1.43985601439856,166.92579199773695
1.441855814418558,166.73862303530018
1.4438556144385561,166.5516639398954
1.4458554144585543,166.36491447620458
1.4478552144785524,166.1783744091745
1.44985501449855,165.99204350401388
1.4518548145185481,165.80592152619636
1.453854614538546,165.62000824145804
1.4558544145585441,165.4343034157967
1.4578542145785423,165.2488068154738
1.4598540145985401,165.06351820701266
1.461853814618538,164.87843735719827
1.4638536146385361,164.69356403307614
1.4658534146585342,164.50889800195435
1.4678532146785321,164.32443903140208
1.46985301469853,164.14018688924705
1.4718528147185281,163.95614134357933
1.4738526147385262,163.7723021627491
1.4758524147585241,163.58866911536424
1.4778522147785222,163.40524197029399
1.47985201479852,163.22202049666623
1.481851814818518,163.03900446386828
1.4838516148385161,162.85619364154408
1.4858514148585142,162.67358779959787
1.4878512148785124,162.49118670819166
1.48985101489851,162.3089901377439
1.4918508149185081,162.12699785893145
1.493850614938506,161.9452096426883
1.4958504149585041,161.76362526020563
1.4978502149785022,161.58224448292978
1.4998500149985001,161.40106708256448
1.501849815018498,161.2200928310698
1.5038496150384961,161.03932150065995
1.5058494150584942,160.85875286380616
1.5078492150784921,160.6783866932343
1.5098490150984902,160.49822276192407
1.5118488151184881,160.31826084311106
1.5138486151384862,160.1385007102848
1.5158484151584841,159.95894213718876
1.5178482151784822,159.77958489781915
1.5198480151984803,159.60042876642692
1.521847815218478,159.42147351751626
1.5238476152384761,159.24271892584227
1.5258474152584742,159.06416476641456
1.5278472152784723,158.88581081449442
1.5298470152984702,158.70765684559566
1.5318468153184681,158.52970263548198
1.533846615338466,158.35194796017035
1.5358464153584641,158.174392595929
1.5378462153784622,157.99703631927497
1.5398460153984603,157.81987890697786
1.541845815418458,157.64292013605697
1.543845615438456,157.46615978378225
1.5458454154584542,157.2895976276714
1.547845215478452,157.1132334454936
1.5498450154984502,156.93706701526693
1.551844815518448,156.76109811525725
1.5538446155384462,156.58532652397986
1.555844415558444,156.40975202019897
1.5578442155784422,156.23437438292524
1.5598440155984403,156.0591933914187
1.561843815618438,155.88420882518588
1.563843615638436,155.70942046398164
1.5658434156584342,155.53482808780606
1.5678432156784323,155.36043147690762
1.5698430156984302,155.18623041178057
1.571842815718428,155.01222467316447
1.573842615738426,154.8384140420459
1.575842415758424,154.66479829965684
1.5778422157784222,154.49137722747435
1.5798420157984203,154.31815060721974
1.581841815818418,154.14511822086027
1.583841615838416,153.97227985060783
1.5858414158584142,153.79963527891667
1.587841215878412,153.62718428848675
1.5898410158984102,153.45492666226178
1.591840815918408,153.28286218342694
1.5938406159384062,153.11099063541238
1.595840415958404,152.93931180189045
1.5978402159784022,152.7678254667767
1.5998400159984003,152.59653141422717
1.601839816018398,152.42542942864165
1.603839616038396,152.2545192946616
1.6058394160583942,152.08380079716872
1.6078392160783923,151.9132737212868
1.6098390160983902,151.74293785238066
1.611838816118388,151.57279297605595
1.613838616138386,151.4028388781576
1.615838416158384,151.23307534477152
1.6178382161783822,151.063502162224
1.6198380161983803,150.8941191170793
1.621837816218378,150.72492599614262
1.623837616238376,150.5559225864572
1.6258374162583742,150.38710867530608
1.627837216278372,150.21848405020918
1.6298370162983702,150.05004849892626
1.6318368163183683,149.8818018094546
1.6338366163383662,149.71374377002826
1.635836416358364,149.54587416912
1.6378362163783622,149.37819279543982
1.6398360163983603,149.21069943793293
1.6418358164183582,149.0433938857829
1.643835616438356,148.87627592840917
1.6458354164583542,148.70934535546786
1.6478352164783523,148.54260195684907
1.6498350164983502,148.3760455226804
1.6518348165183483,148.2096758433248
1.653834616538346,148.0434927093783
1.655834416558344,147.87749591167372
1.6578342165783422,147.71168524127768
1.6598340165983403,147.54606048949177
1.6618338166183384,147.38062144784968
1.663833616638336,147.21536790812075
1.6658334166583342,147.05029966230765
1.667833216678332,146.88541650264494
1.6698330166983302,146.72071822160123
1.6718328167183283,146.55620461187812
1.6738326167383262,146.3918754664082
1.675832416758324,146.2277305783578
1.6778322167783222,146.0637697411242
1.6798320167983203,145.8999927483372
1.6818318168183182,145.73639939385666
1.683831616838316,145.57298947177486
