r kpc,sigma tot
0.0,270.39791819742817
0.001999800019998,270.094728994679
0.003999600039996,269.7918797490329
0.0059994000599940004,269.48937007930385
0.007999200079992,269.1871996047366
0.00999900009999,268.8853679450015
0.011998800119988001,268.58387472019655
0.013998600139986002,268.2827195508426
0.015998400159984,267.9819020578891
0.017998200179982,267.6814218627105
0.01999800019998,267.38127858710266
0.021997800219978006,267.08147185328863
0.023997600239976002,266.78200128391484
0.025997400259974,266.48286650204875
0.027997200279972004,266.18406713118196
0.029997000299970003,265.88560279522835
0.031996800319968,265.5874731185239
0.033996600339966,265.28967772582376
0.035996400359964,264.9922162423054
0.03799620037996201,264.6950882935674
0.03999600039996,264.3982935056254
0.041995800419958006,264.1018315049172
0.04399560043995601,263.80570191829776
0.045995400459954004,263.50990437304193
0.047995200479952004,263.21443849684
0.04999500049995001,262.9193039178023
0.051994800519948,262.62450026445543
0.05399460053994601,262.3300271657408
0.05599440055994401,262.03588425101805
0.057994200579942,261.74207115006186
0.059994000599940006,261.4485874930622
0.061993800619938005,261.1554329106217
0.063993600639936,260.86260703375984
0.065993400659934,260.5701094939097
0.067993200679932,260.2779399229145
0.06999300069993,259.9860979530336
0.071992800719928,259.6945832169386
0.073992600739926,259.4033953477097
0.07599240075992401,259.11253397884195
0.07799220077992201,258.82199874424
0.07999200079992,258.5317892782202
0.08199180081991801,258.2419052155058
0.08399160083991601,257.9523461912327
0.08599140085991401,257.6631118409457
0.08799120087991202,257.37420180059615
0.08999100089991,257.08561570654507
0.09199080091990801,256.7973531955614
0.09399060093990601,256.5094139048217
0.09599040095990401,256.22179747190745
0.09799020097990202,255.93450353480782
0.09999000099990002,255.64753173191892
0.10198980101989802,255.36088170203962
0.103989601039896,255.0745530843763
0.105989401059894,254.78854551853848
0.10798920107989202,254.50285864454128
0.10998900109989002,254.21749210280078
0.11198880111988802,253.93244553413896
0.11398860113988601,253.64771857977968
0.115988401159884,253.36331088134762
0.11798820117988201,253.07922208087126
0.11998800119988001,252.79545182078078
0.12198780121987801,252.51199974390417
0.12398760123987601,252.22886549347308
0.125987401259874,251.94604871311805
0.127987201279872,251.6635490468703
0.12998700129987,251.38136613915708
0.131986801319868,251.09949963480742
0.133986601339866,250.81794917904858
0.135986401359864,250.5367144175026
0.137986201379862,250.2557949961919
0.13998600139986,249.97519056153473
0.14198580141985803,249.6949007603469
0.143985601439856,249.4149252398372
0.145985401459854,249.13526364761296
0.147985201479852,248.8559156316764
0.14998500149985,248.57688084042246
0.15198480151984803,248.29815892264176
0.15398460153984603,248.0197495275196
0.15598440155984403,247.74165230463197
0.15798420157984203,247.4638669039504
0.15998400159984,247.1863929758373
0.16198380161983802,246.90923017104873
0.16398360163983602,246.63237814072974
0.165983401659834,246.3558365364192
0.16798320167983202,246.0796050100457
0.16998300169983,245.80368321392686
0.17198280171982802,245.52807080077199
0.17398260173982602,245.25276742367936
0.17598240175982405,244.97777273613625
0.17798220177982202,244.70308639201684
0.17998200179982,244.4287080455856
0.18198180181981802,244.15463735149476
0.18398160183981602,243.88087396478087
0.18598140185981404,243.6074175408702
0.18798120187981202,243.33426773557443
0.18998100189981004,243.06142420509215
0.19198080191980801,242.7888866060045
0.193980601939806,242.5166545952806
0.19598040195980404,242.2447278302743
0.197980201979802,241.97310596872046
0.19998000199980004,241.701788668741
0.201979802019798,241.43077558884062
0.20397960203979604,241.1600663879052
0.20597940205979404,240.88966072520438
0.207979202079792,240.61955826039002
0.20997900209979004,240.34975865349597
0.211978802119788,240.0802615649354
0.21397860213978603,239.81106665550365
0.21597840215978403,239.54217358637717
0.217978202179782,239.27358201910988
0.21997800219978003,239.0052916156376
0.221977802219778,238.73730203827375
0.22397760223977603,238.46961294971197
0.22597740225977403,238.20222401302146
0.22797720227977203,237.93513489165184
0.22997700229977003,237.66834524942925
0.231976802319768,237.40185475055537
0.23397660233976603,237.1356630596103
0.23597640235976403,236.8697698415505
0.23797620237976203,236.60417476170522
0.23997600239976002,236.33887748578184
0.24197580241975802,236.07387767986157
0.24397560243975602,235.80917501040113
0.24597540245975402,235.5447691442282
0.24797520247975202,235.280659748547
0.24997500249975002,235.01684649093485
0.251974802519748,234.75332903933898
0.253974602539746,234.49010706208176
0.255974402559744,234.2271802278566
0.257974202579742,233.96454820572924
0.25997400259974,233.7022106651337
0.261973802619738,233.44016727587743
0.263973602639736,233.17841770813803
0.265973402659734,232.9169616324608
0.267973202679732,232.6557987197621
0.26997300269973,232.39492864132708
0.271972802719728,232.13435106881013
0.273972602739726,231.87406567423176
0.275972402759724,231.6140721299817
0.277972202779722,231.35437010881776
0.27997200279972,231.0949592838623
0.281971802819718,230.83583932860654
0.28397160283971606,230.57700991690712
0.285971402859714,230.31847072298493
0.287971202879712,230.06022142142805
0.28997100289971,229.802261687189
0.291970802919708,229.5445911955847
0.29397060293970606,229.28720962229477
0.295970402959704,229.03011664336432
0.29797020297970206,228.77331193520195
0.2999700029997,228.5167951745763
0.301969803019698,228.2605660386212
0.30396960303969606,228.00462420483163
0.305969403059694,227.74896935106509
0.30796920307969206,227.49360115553745
0.30996900309969,227.2385192968283
0.31196880311968805,226.98372345387747
0.313968603139686,226.7292133059821
0.31596840315968405,226.47498853280172
0.31796820317968205,226.22104881435473
0.31996800319968,225.96739383101655
0.321967803219678,225.71402326352234
0.32396760323967605,225.4609367929652
0.32596740325967405,225.20813410079637
0.32796720327967205,224.95561486882235
0.32996700329967,224.70337877920778
0.331966803319668,224.4514255144745
0.33396660333966605,224.19975475749783
0.33596640335966405,223.94836619151118
0.33796620337966204,223.6972595001016
0.33996600339966,223.44643436721242
0.341965803419658,223.19589047713896
0.34396560343965604,222.9456275145329
0.34596540345965404,222.6956451643988
0.34796520347965204,222.445943112093
0.34996500349965,222.19652104332656
0.3519648035196481,221.94737864416237
0.35396460353964604,221.6985156010154
0.35596440355964404,221.44993160065087
0.35796420357964204,221.20162633018708
0.35996400359964,220.95359947709326
0.3619638036196381,220.7058507291864
0.36396360363963604,220.45837977463634
0.36596340365963403,220.21118630196247
0.36796320367963203,219.96427000003078
0.36996300369963,219.71763055805872
0.3719628037196281,219.47126766561146
0.37396260373962603,219.22518101260303
0.37596240375962403,218.97937028929255
0.37796220377962203,218.73383518628907
0.3799620037996201,218.48857539454835
0.3819618038196181,218.24359060537088
0.38396160383961603,217.99888051040466
0.385961403859614,217.75444480164336
0.387961203879612,217.51028317142655
0.3899610038996101,217.26639531243686
0.3919608039196081,217.02278091770296
0.393960603939606,216.77943968059836
0.395960403959604,216.53637129483812
0.397960203979602,216.29357545448298
0.3999600039996001,216.05105185393538
0.4019598040195981,215.80880018794173
0.403959604039596,215.56682015158853
0.405959404059594,215.32511144030636
0.4079592040795921,215.08367374986668
0.4099590040995901,214.84250677638065
0.4119588041195881,214.60161021630208
0.413958604139586,214.36098376642525
0.415958404159584,214.12062712388177
0.41795820417958207,213.88053998614558
0.41995800419958007,213.64072205102886
0.42195780421957807,213.40117301668354
0.423957604239576,213.16189258159739
0.425957404259574,212.92288044459883
0.42795720427957207,212.68413630485406
0.42995700429957007,212.44565986186387
0.43195680431956807,212.20745081546875
0.433956604339566,211.96950886584466
0.435956404359564,211.7318337135049
0.43795620437956206,211.49442505929568
0.43995600439956006,211.25728260440144
0.44195580441955806,211.0204060503414
0.443955604439556,210.78379509896772
0.44595540445955406,210.54744945246816
0.44795520447955206,210.3113688133644
0.44995500449955006,210.07555288451215
0.45195480451954806,209.84000136909853
0.453954604539546,209.60471397064478
0.45595440455954406,209.36969039300516
0.45795420457954206,209.13493034036395
0.45995400459954006,208.9004335172392
0.46195380461953806,208.6661996284796
0.463953604639536,208.4322283792636
0.46595340465953405,208.19851947510182
0.46795320467953205,207.96507262183474
0.46995300469953005,207.73188752563263
0.47195280471952805,207.49896389299394
0.47395260473952605,207.26630143074797
